php技术部门主管,深圳龙霸网络技术有限公司,12000-20000,大专,['五险一金', '包住', '年底双薪']
php程序员,深圳市猛狼科技有限公司,8000-12000,本科,['五险一金', '包住', '周末双休']
PHP软件工程师,真天然（深圳）食品有限公司,面议,不限,['五险一金', '加班补助']
PHP开发工程师,深圳粤联信网络科技有限公司,5000-7000,不限,['五险一金', '年底双薪']
PHP技术员/程序员,深圳龙霸网络技术有限公司,6000-10000,大专,['五险一金', '周末双休', '年底双薪', '话补', '包住']
PHP主管,深圳龙霸网络技术有限公司,10000-15000,大专,['五险一金', '包住', '年底双薪']
PHP或ASP程序员双休,深圳市深一知识产权代理有限公司,面议,不限,['五险一金', '年底双薪', '交通补助']
招php技术不加班,深圳市深一网络科技有限公司,面议,大专,['五险一金', '年底双薪', '周末双休', '交通补助', '加班补助']
高薪急聘php工程师,深圳市捎带网络科技有限公司,8000-15000,不限,['话补', '交通补助', '饭补']
招PHP工程师,深圳市高巨电子有限公司,6000-12000,大专,['五险一金', '周末双休']
高薪PHP工程师,深圳市宝安区西乡街道绘哆乐培训工作室,面议,大专,['加班补助']
PHP开发工程师,深圳市禾葡兰化妆品有限公司,9000-15000,大专,['五险一金', '饭补']
PHP高级开发工程师,深圳华煜文化产业发展有限公司,9000-16000,本科,['五险一金', '包吃', '周末双休', '房补', '交通补助']
php开发,深圳市征铭科技有限公司,面议,大专,['包住']
php开发工程师3年经验,深圳市铂乐网络科技有限公司,10000-20000,大专,['五险一金']
php程序员,深圳市特斯在线网络科技有限公司,面议,不限,['五险一金']
PHP技术开发工程师,深圳市紫隆网络科技有限公司,10000-15000,大专,['五险一金', '年底双薪']
高薪php程序开发双休,深圳米联微视科技有限公司,5000-8000,大专,['五险一金', '年底双薪', '加班补助']
PHP程序员,广东到门口区块链科技有限公司,6000-12000,不限,['五险一金']
PHP高级程序员,深圳贵族电子商务有限公司,8000-16000,不限,['包吃', '加班补助', '五险一金']
PHP开发工程师,德普瑞,面议,大专,['五险一金', '周末双休']
高薪php工程师,深圳市海富国泰股权投资基金管理有限公司,8000-16000,大专,['五险一金', '房补']
web前台开发PHP开发,北京中导开源信息技术有限公司,8000-15000,大专,['五险一金', '交通补助', '加班补助', '饭补', '话补']
PHP开发工程师,深圳市六点票务有限公司,12000-24000,本科,['五险一金', '年底双薪']
ERP軟件PHP开发人员60…,深圳好运器物流有限公司,5000-6000,本科,[]
PHP高级工程师,深圳市创一网科技有限公司,8000-15000,不限,['五险一金', '交通补助']
PHP开发工程师,安吉坚一投资管理有限公司,15000-20000,大专,['五险一金', '年底双薪']
6k起 php开发工程师,深圳市讯腾软件技术有限公司,5000-10000,不限,['五险一金', '包吃', '包住', '周末双休', '年底双薪']
高薪PHP研发工程师,深圳市销丰科技有限公司,面议,不限,['五险一金', '周末双休', '话补', '交通补助']
PHP工程师,深圳市英美电子有限公司,面议,不限,['周末双休']
php程序2年经验,深圳市源美琪科技有限公司,面议,不限,['包吃', '包住', '加班补助']
PHP软件APP工程师,中山市华之杯照明电器厂,6500-12000,大专,['周末双休', '房补', '饭补']
PHP工程师,深圳市环云科技有限公司,面议,不限,['交通补助', '饭补', '五险一金']
PHP开发工程师,深圳市大神部落网络科技有限公司,8000-12000,大专,['五险一金', '年底双薪', '周末双休']
PHP程序员,深圳市佳鹏会议服务有限公司,8000-12000,不限,['五险一金']
PHP程序员,深圳市盛鸿泰担保有限公司,面议,大专,['五险一金', '周末双休']
高薪php程序周末双休,伏地魔网络科技（深圳）有限公司,6000-10000,不限,['包住', '包吃', '周末双休', '加班补助']
PHP程序员,深圳慧客商旅有限公司,10000-20000,不限,['五险一金']
php程序员,深圳前海鼎智联盟实业有限公司,面议,大专,['五险一金']
PHP开发工程师,深圳掌讯传媒信息有限公司,6000-8000,大专,['五险一金']
高薪急聘php工程师,深圳市捎带网络科技有限公司,12000-24000,本科,['包吃', '包住', '房补']
PHP开发工程师,深圳市联华网络技术开发有限公司,8000-14000,本科,[]
php工程师,深圳金色钻盟珠宝有限公司,8000-15000,大专,['五险一金']
php程序员,深圳市神盾洛克智能科技有限公司,8000-12000,大专,['五险一金', '加班补助']
PHP编程网络平台维护,深圳市宝安区新桥嘉信电子商行,面议,不限,[]
php开发,深圳市微笑智能有限公司,面议,大专,['加班补助']
php程序员开发,深圳市宁劲信息科技有限公司,10000-15000,大专,['五险一金', '周末双休']
PHP工程师web工程师,深圳市捷普达电子科技有限公司,20000-25000,不限,['五险一金', '年底双薪', '房补', '话补']
PHP开发工程师,深圳分秒智能有限公司,5000-10000,不限,['五险一金', '周末双休']
php程序员,深圳博金派网络科技有限公司,8000-15000,不限,['五险一金', '周末双休']
PHP高级工程师,深圳市明大丰华科技有限公司,12000-20000,本科,['五险一金']
PHP工程师,深圳市友联信息技术有限公司,面议,大专,['五险一金', '周末双休', '交通补助']
PHP开发工程师,壹柒八八（深圳）科技有限责任公司,5000-10000,不限,['五险一金', '年底双薪', '房补', '话补', '交通补助']
PHP程序员,深圳市易优尚电子商务有限公司,面议,大专,[]
PHP开发工程师,浩瀚教育科技（深圳）有限公司,8000-15000,高中,['五险一金', '年底双薪', '加班补助']
PHP后端开发工程师,深圳小生活科技有限公司,5000-10000,大专,['五险一金', '加班补助']
php工程师/联合创始人,深圳壹玖科技有限公司,8000-15000,大专,['五险一金']
PHP开发工程师,淘贝（深圳）网络科技有限公司,8000-12000,大专,['五险一金']
PHP开发人员,深圳市恒毅网络科技有限公司,8000-12000,高中,['包住', '包吃', '年底双薪', '加班补助']
PHP后端,广州腾智,6000-12000,不限,['年底双薪', '饭补', '加班补助', '五险一金', '交通补助']
php工程师,深圳市诗情写意互联网服务有限公司,面议,不限,['五险一金']
PHP程序员,深圳市长首科技有限公司,面议,不限,['五险一金', '周末双休']
PHP语言的前后端开发者,肇庆市风聚文化传播有限公司,6000-8000,不限,['五险一金']
PHP软件开发项目经理,无锡敏君无线网络科技有限公司,15000-20000,本科,['五险一金', '包住', '年底双薪']
php程序员,成都中益蓉信网络科技有限公司,面议,不限,['五险一金', '周末双休', '饭补']
PHP开发工程师,赣州市仁鑫区块链信息技术有限公司,6000-10000,大专,['周末双休', '饭补']
PHP开发工程师,深圳触手互联科技有限公司,10000-15000,大专,['五险一金', '周末双休', '年底双薪', '加班补助']
PHP工程师,深圳市银易科技有限公司,7000-12000,大专,['年底双薪', '交通补助']
PHP程序员,深圳市鑫志强运输服务有限公司,5000-8000,大专,['房补', '话补', '加班补助', '交通补助', '五险一金']
PHP程序员,深圳市宝网时代科技有限公司,面议,不限,['五险一金', '年底双薪', '加班补助']
PHP后台开发工程师,尚莎科技,8000-12000,不限,['五险一金', '周末双休', '话补']
PHP开发工程师,深圳市游侠网国际旅行社有限公司,15000-18000,不限,['五险一金', '周末双休']
招高薪php程序员,福瑞通海外医疗服务（深圳）有限公司,4000-6000,大专,['周末双休', '加班补助', '话补', '五险一金', '年底双薪']
PHP程序开发,深圳市预见之网科技有限公司,4000-8000,大专,['五险一金', '年底双薪']
PHP开发助理/程序员,深圳市龙睿科技有限公司,3000-5000,大专,['房补', '五险一金']
php程序员,华标金融服务（深圳）有限公司,4000-8000,大专,['五险一金', '周末双休', '话补', '交通补助', '加班补助']
PHP工程师,深圳都市科技有限公司,8000-12000,大专,['饭补', '包吃', '五险一金']
诚招php开发工程师双休,环亚环球科技（深圳）有限公司,8000-15000,不限,['五险一金', '周末双休']
PHP和ASP程序员,巨毅科技有限公司,6000-8000,大专,['五险一金', '周末双休', '交通补助']
PHP开发工程师,鑫商圈集团,6000-12000,大专,['五险一金', '包住']
PHP程序员,深圳市广雅达科技有限公司,面议,不限,['包住', '房补']
PHP软件工程师,前海全民汇投资咨询（深圳）有限公司,8000-12000,大专,['五险一金', '周末双休', '年底双薪', '饭补', '加班补助']
ThinkPHP程序员,深圳市深正互联网络有限公司,8000-10000,技校,['五险一金']
小程序后端开发工程师,中原地产代理（深圳）有限公司,面议,不限,['五险一金', '房补', '交通补助', '饭补']
技术总监,深圳市广满源网络科技有限公司,6000-10000,不限,['包吃', '周末双休', '加班补助']
网站程序员,深圳市知讯网络有限公司,6000-12000,本科,['五险一金', '包吃', '包住', '周末双休']
直聘后端2年经验,深圳市艾贝康科技有限公司,面议,大专,[]
php程序员,深圳市亿霖网络科技有限公司,面议,不限,['五险一金', '周末双休', '房补', '话补', '交通补助']
网站建站技术员/前端实习,深圳市金喜网络科技有限公司,4000-4500,本科,['五险一金', '周末双休']
网站开发工程师,膜链网(深圳)国际供应链管理有限公司,面议,不限,[]
网络维护工程师,深圳市伊尚科技有限公司,7000-12000,大专,['包住', '周末双休', '加班补助']
项目经理,深圳市艺之都网络科技有限公司,8000-15000,不限,['五险一金', '周末双休', '年底双薪', '房补', '饭补']
高薪诚聘PHP程序员,深圳市特斯在线网络科技有限公司,12000-20000,本科,['五险一金', '周末双休']
网站程序开发,盛世华邦,8000-12000,大专,['五险一金', '年底双薪', '周末双休', '房补']
程序员,浙江尚品惠控股有限公司,5000-8000,大专,['五险一金', '周末双休', '年底双薪', '加班补助']
程序员,114ic电子元件交易网,面议,不限,['五险一金', '周末双休', '加班补助']
网站开发实习生,深圳文豆网络科技有限公司,面议,不限,['五险一金', '包住', '周末双休', '年底双薪', '话补']
招网站程序员不加班,深圳市深一互联科技有限公司,6000-12000,不限,['五险一金', '包住', '包吃', '年底双薪', '周末双休']
神州拍PHP开发工程师,深圳市黄花梨艺术中心,8000-12000,本科,['五险一金']
前端开发,深圳勤亚达科技有限公司,3000-5000,大专,['五险一金']
微信PHP开发工程师,深圳市有德者科技有限公司,面议,不限,['周末双休', '年底双薪']
PHP开发工程师,深圳环宇国际旅行社有限公司,12000-20000,大专,[]
PHP开发工程师,深圳市帮扶农商贸实业发展有限公司,12000-20000,不限,['五险一金']
PHP工程师,深圳市盛世华彩电子商务有限公司,8000-12000,不限,['五险一金', '包住', '交通补助', '加班补助', '话补']
PHP程序开发,深圳墨子品牌策划设计有限公司,8000-12000,不限,['包住', '包吃', '周末双休']
PHP开发工程师,深圳市房不剩房网络科技有限公司,12000-20000,大专,['五险一金', '周末双休', '年底双薪', '饭补', '加班补助']
PHP网站开发程序员,深圳市酷雅设计有限公司,5000-8000,大专,['包吃', '话补', '饭补', '加班补助']
PHP工程师,深圳市金点信息技术有限公司,12000-20000,大专,['五险一金', '周末双休']
PHP高级程序员,深圳享通科技有限公司,8000-12000,大专,['五险一金']
PHP程序员,深圳市邦君物流有限公司,面议,技校,['五险一金', '包吃', '包住']
PHP工程师（高薪急聘）,深圳市易信科技有限公司,面议,不限,['五险一金', '包住', '周末双休', '年底双薪', '加班补助']
急招php程序员,深圳市壹起航科技有限公司,面议,不限,[]
PHP工程师,深圳市好车有道科技有限公司,面议,大专,['五险一金', '年底双薪', '加班补助']
php程序员（工程师）,深圳市煜喜网络科技有限公司,面议,中专,['五险一金', '年底双薪']
高薪聘PHP程序员+五险,深圳行军蚁电子商务有限公司,5000-8000,大专,['五险一金', '年底双薪', '加班补助']
PHP技术工程师,深圳市众聚汇科技有限公司,12000-20000,大专,['包吃', '包住', '年底双薪', '房补']
PHP程序员,深圳市易讯腾达科技有限公司,面议,大专,['五险一金', '周末双休']
php网站建设app开发,深圳博赛工贸有限公司,5000-8000,不限,['五险一金']
PHP开发工程师,深圳新仕杰通网络科技有限公司,8000-12000,不限,['五险一金', '周末双休', '年底双薪', '加班补助']
php开发工程师,深圳互爱科技有限公司,面议,大专,['五险一金', '周末双休', '话补']
php程序员（不差钱）,深圳市南讯方通网络广告传媒有限公司,8000-12000,大专,['周末双休', '话补', '交通补助']
PHP中级程序员,深圳市欣所罗门科技有限公司,12000-20000,不限,['五险一金']
PHP网站开发工程师,深圳中宣投资管理有限公司,3000-5000,本科,[]
诚招PHP程序员,深圳市晶品鑫科技有限公司,8000-12000,不限,['周末双休']
网络编程,深圳市火神广告有限公司,3000-5000,大专,[]
PHP软件工程师,深圳市女人街网络科技有限公司,8000-12000,本科,['五险一金', '周末双休', '年底双薪', '加班补助']
急聘php开发工程师, 	北京中网智诚网络科技有限公司 ,5000-8000,大专,['五险一金', '包住']
PHP程序员,深圳市魅网科技有限公司,8000-12000,大专,['五险一金', '交通补助', '加班补助']
php技术支持,深圳市圈圈网络科技有限公司,8000-12000,大专,['五险一金', '周末双休', '年底双薪']
PHP程序员（代招）,深圳市华基文化传播有限公司,8000-12000,大专,['五险一金', '周末双休', '话补', '交通补助', '加班补助']
php程序员(急招),深圳市旗博发科技有限公司,面议,不限,[]
软件工程师,科尔沃电器（深圳）有限公司,5000-8000,大专,['五险一金', '包吃', '包住', '周末双休', '话补']
PHP程序员,卓越国际旅行社有限公司,8000-12000,不限,['五险一金', '周末双休']
PHP高级软件开发工程师,深圳好伴时尚电子商务有限公司,面议,大专,['五险一金', '周末双休', '年底双薪', '加班补助']
PHP工程师,深圳市博仕医疗发展有限公司,面议,中专,['五险一金', '包吃', '包住', '房补']
年薪10万诚招PHP程序,深圳市月异科技有限公司,8000-12000,不限,[]
高薪PHP高级程序工程师, 	深圳市南科网络科技有限公司,8000-12000,不限,['五险一金', '包住']
高薪聘请网络新媒体专员,深圳市深中和投资管理有限公司,3000-5000,大专,['五险一金', '包吃', '包住']
网站美工/WEB前端开发,深圳市邦德凯科技有限公司,面议,不限,['五险一金', '周末双休', '饭补', '加班补助']
php工程师,深圳市铂乐网络科技有限公司,10000-20000,大专,['五险一金']
PHP程序师,深圳市佳鹏会议服务有限公司,10000-12000,不限,['五险一金']
php程序员,深圳慧客商旅有限公司,8000-16000,不限,['五险一金']
php后端开发,深圳市联华网络技术开发有限公司,8000-14000,本科,[]
PHP软件工程师,无锡敏君无线网络科技有限公司,7000-12000,大专,['包住', '包吃', '周末双休', '五险一金']
PHP开发工程师,深圳触手互联科技有限公司,10000-15000,大专,['五险一金', '周末双休', '年底双薪', '加班补助']
php程序员,华标金融服务（深圳）有限公司,4000-8000,不限,['五险一金', '话补', '交通补助', '周末双休']
风控专员,深圳市海富国泰股权投资基金管理有限公司,4000-8000,大专,['五险一金', '房补']
APP工程师项目经理,中山市华之杯照明电器厂,6500-12000,大专,['周末双休', '房补', '饭补']
网站开发人员,深圳市宝网时代科技有限公司,5000-10000,不限,['五险一金', '年底双薪', '加班补助']
PHP工程师,深圳市欣所罗门科技有限公司,5000-8000,不限,['五险一金']
网站制作/网页设计师,深圳市邦德凯科技有限公司,5000-8000,大专,['五险一金', '周末双休', '饭补', '加班补助']
开发工程师php,深圳市铂乐网络科技有限公司,10000-20000,不限,['五险一金', '周末双休']
php程序员,深圳市联华网络技术开发有限公司,8000-14000,本科,[]
龙华APP开发工程师,中山市华之杯照明电器厂,6500-12000,不限,['周末双休', '房补', '饭补']
